کھیل تاش زندگی کا۔۔۔ ایکا تبھی دیکھنا سامنے والا بادشاہ,0
سنا تھا 1 1 11 گیارہ بن جاتا ۔ مگر تاریخ 11 1 نے برباد کردیا۔ واہ خان,1
ابھی کھیرے ٹنڈے بینگن لانے باقی مال,1
دیس بسکٹ گالا سنا کھل گیا ٹک ٹاک تالا,1
اب مجھے پسند ہیں، سیاہ بخت، سیاہ نصیب، بدصورت، منحوس۔ Copied,1
لوجب، شائن، زہیر، عدیل بھائی، ولید بھائی، جہانزیب بھائی، زہیر، قادر بھائی,0
گاؤں پیپل نیچے شہر میکاپ پیچھے چڑیلیں چڑیلیں,0
اچھا اچھا کتنی معصوم ملکانی نہی مانتا,0
مگر ٹویٹر پھیملی,0
کروڑ ستر لاکھ ووٹوں سے عزت مآب جناب عمران خان نیازی ملک وزیراعظم بنے عمران خان زندہ باد پاک فوج زندہ باد پاکستان پائندہ باد پی ڈی ایم تباہ,1
آلو200روپےدرجن انڈے200کلو آٹا600روپےلیٹر چینی 100 روپےمربع فٹ سونا1لاکھ روپےکلومیڑ سائنسدان نام بتائیں؟,1
انتہائی شرم مقام شرم مگر آتی نہیں,1
وقت سوتا ھے خیر سانو فالو بسسس,1
ہاں یاد مجھے لینا آواز مجھے لینا راہ محبت درپیش مشکل آ جائے۔۔۔ اردوزبان,0
ویسے ابھی پتا نہیں سندھ پولیس اکاؤنٹ بھی اغواء ھو گیا ھو,0
جئے سندھ ،سندھ وارا جیئیں WeStandWithSindhPolice,0
اپکی حکومت زرداری نہ گھسیٹ سکی شاید ایسے ۔۔۔,1
ن لیگ پیپلز بالٹی نے غریب عوام لیے شوگر ملز سے چینی 50 روپے کلو دینے اعلان پی ڈی ایم زندہ باد,1
لعنت مراد شاہ تجھ پہ۔ بیغیرت انسان مزار قائد پہ نعرے لگائے صفدر نے قصور pti,1
کوئیمرادعلیشاہسےپوچھے بھٹو ابھی زندہ رکھا غریبوں اکاؤنٹ پیسے رکھنے لیے,1
نیا زیدی سن اپوزیشن,0
وعلیکم السلام۔ خیریت کافی دن بعد؟ بھی لتاں نال,0
کوشش آخری سانـس کرنی چاہیے منزل ملے تجربـہ چیزیں دونوں نایاب,0
ہاتھ اوقات نہیں کسی محبت نے کھینچ کھینچ تمانچے مارے ضیا ساگر اردوزبان,0
سر سے پھینک دیتا انھیں جن گمان بغیر جی نہیں سکتا بیاشاعری,1
دنیا اب سوشل ڈسٹینسنگ پتا پاکستان ٹرک پیچھے لکھا فاصلہ رکھیں,1
عوامی عدالت فیصلہ کوٸی حیثیت ٹِک ٹاک نہیں کھُلوالیتے,1
خان صاحب لگتا ھے انگریزی بھول ھیں۔ AIG صاحب محکمہ زراعت ھونے والی بد سلوکی بات,1
آپنفرتسےدیکھلیتےہیں °•° °•° آپکییہبھیمہربانی °•°,0
بس کسی نام بھی نہ لینے دوں,0
ڈبل آواز ھو پوں پاں پوں پاں پوں پاں پوں پاں,0
وعلیکم السلام ورحمتہ اللہ وبركاتہ,0
بلاول ہاؤس دعوت ٹھکرانے سرپرایٔز ملنا تھا نا،،،,1
ناصر حسین شاہ صاحب وزارت تبدیل تھے۔,1
نانی مشن ھے انتشار ڈال کیسز سے بچا جاۓ لندن پاپا پاس بھیج اب رو برابر رو,1
افسوسناک روزہ رسول نعرے گالیاں بھی صفدر دفاع رانا ثناءاللہ بکواس,1
دستخط دیے شوقِ نکاح خوش خطی خودی کوستے وسیم کھتری اردو,0
پردیس وچ سارے ای سنگل ہوندے ان۔۔۔,0
خان صاحب فوج ایسا ہونا تھا رہا ہے، خان نے فوج بہترین چوروں ڈھیل اب سر بیٹھ ناچ مزید ڈھیل دیتا گیا خان اگلے الیکشن یہی کتے چور مسلط ۔,0
اتوار نہیں آسان بس اتنا سمجھ لیجئے اک کپڑوں دریا دھو سکھانا,0
بھی تھا ن لیگ پی پی آپس الیکشن الیکشن کھیلتے جیتتا تھا مولانا اسکا تھا,1
آلو 100 روپے درجن، انڈے 200 روپے كلو ٹماٹر 200 رو پے لیٹر، کدو 100 روپے گز، پیاز 100 روپے ملی میٹر سائینس دان نام بتائیں انعام پائیں۔,1
عجیب نانی والی بات مائنڈ کرگئے حرام کمائی پہ پلنے والی بات ذرا سا بھی برا نہیں منایا,1
دردمند پاکستانی کسی بزرگ سے بابا دعا ملک سے سارے چور ختم ہوجائیں بزرگ بیٹا اتنے بڑے ملک رہ,1
مگر ٹویٹر پھیملی,0
شعور کرشمہ شوقِ تنہائی رفتہ رفتہ دل سے اتر,0
شاندار چول ماری تالیاں,0
مہکیں خوشبو سے، دہکتی ہوئ سانسیں اردوزبان,0
زمانہ آگیا بندہ بھی نہہیں کہہ سکتا تعلق شریف خاندان سے,1
سندھ پولیس کپٹن صفدر اعوان رات 5بجے تنظيم سازی سے روک گرفتار کرنے پرزور مذمت ظالموں اے موقعے بار بار تے نیں اوندے,1
ڈاکٹر سورج روشنی سے وٹامن ڈی ملتا پوچھنا تھا موبائل روشنی سے کونسا وٹامن ملتا ہے؟,1
بھی مریم یم یم بھگوڑی طرح,1
اللہ تعالی عظیم حق احساس بندے اللہ نعمتوں مقابلے شکر بجالانے سے عاجز ہونے خواہ کتنا بھی عمل کرلے، آپنی امت استغفار کرنے حکم دینے وغیرہ جیسی حکمتوں دلالت کرتا ہے۔,0
دوست غصے محبوبہ کانٹیکٹ ، چیٹ سارا ڈیٹا ڈیلیٹ چکا اب ریکوری منتیں رہا,0
ہنسنے ہاہاہاہا لکھاجاتاہے رونے لئےکیالکھتے challenge hai sb ko,0
انشاءاللہ پاکستان گرے لسٹ سے نکل جائے گا۔ اللہ کرم ہمیں تمام مشکلات سے نجات,0
چینی 100 روپیہ مربع فُٹ سونا 1 لاکھ روپیہ کلومیٹر بِلورانی,1
آلو200روپےدرجن انڈے200کلو آٹا600روپےلیٹر چینی 100 روپےمربع فٹ سونا1لاکھ روپےکلومیڑ سائنسدان نام بلاول بھٹو,1
جج آخری خواہش بتاو؟ مجرم غیرت مند پی ٹی والا دیکھنا چاہتا جج بہت چالاک ساری زندگی جینا چاہتے ھو,1
فواد چوہدری سے لاکھ اختلاف۔۔۔ لاکِن۔۔۔ حرام خور صحافیوں کلاس لینے مقابلہ نہیں۔۔۔,1
دوست غصے محبوبہ کانٹیکٹ ، چیٹ سارا ڈیٹا ڈیلیٹ چکا اب ریکوری منتیں رہا,0
پائیجان لالٹین نئی بہت تجزیہ کڈ لئی اے,0
ڈوب مرجائے لفافوں نانی کاغذ کشتی بارش پانی,0
بلاول بیچارہ حکومت گا جلسے سو روپے درجن آلو بول گیا مینٹل بزدارکیپروازبلاولبیکار,1
بلاول بچارا مرضی سے بلل وج ھی جاتے اخے انڈے سو روپے کلو۔۔۔ مٹر اب درجن حساب سے ھی ملا فٹے منہ ا…,1
پاس عدد مرغیاں روزانہ چار کلو انڈے پاس ہے؟؟,1
بلاول بچارا مرضی سے بلل وج ھی جاتے اخے انڈے سو روپے کلو۔۔۔ مٹر اب درجن حساب سے ھی ملا فٹے منہ ا…,1
اچھا مجھے نفیس اردو والا دیکھ پتا چل گیا تھا,0
دوردراز سے رشتہ دار بھی,0
سندھ پولیس پورے ملک فخر WeStandWithSindhPolice,0
حلوہ بریانی لائیٹیں بھی جلتی تمھاری,1
لعنت بنتی اپوزیشن پہ ۔۔۔,1
ہاہاہاہاہا ہاہاہاہاہا نہیں کچھ، طرح ھی ری ٹویٹ رہا,1
لندن سے عظیم پاکستانیوں نیا نعرہ مارکیٹ آ گیا گلی گلی شور فلیٹ اندر چور فوجہےتوپاکستانہے,1
مرد جوانی اعمال سے بیٹی قسمت جوانی لکھ رہا,0
صورتحال پیچس کسی لگ گئے،،،،,0
نہ جانے اتنا درد ہےیہ محبت ہنستا انسان بھی دعآوَں موت مانگتا,0
کم بارکر اب ایپل اسٹور مل گیا بڑے میاں سانپ سے,0
دوستوں مارو مجھے، مجھے مارو بچپن اصلی نوٹوں سے نقلی نوٹ خریدتا تھا,1
کسی نے بھی دعویٰ تھا نواز شریف مر جائے گا لندن اعلاج کروانے نہیں جائے گا,1
جج آخری خواہش بتاو؟ مجرم غیرت مند پی ٹی والا دیکھنا چاہتا جج بہت چالاک ساری زندگی جینا چاہتے ھو,1
کسی نے بھی دعویٰ تھا نواز شریف مر جائے گا لندن اعلاج کروانے نہیں جائے گا,1
اللہ تعالی عظیم حق احساس بندے اللہ نعمتوں مقابلے شکر بجالانے سے عاجز ہونے خواہ کتنا بھی عمل کرلے، آپنی امت استغفار کرنے حکم دینے وغیرہ جیسی حکمتوں دلالت کرتا ہے۔,0
مگر ہمیں پتا چلا۔ ۔ بھائی صاب گجر ۔ بڑا دکھ سن ۔,0
ایڈمیشن لیا نے بھی زیدی صاحب انشاء اللّٰہ سیکھنے ملے گا,0
ہمیں بھی پٹواریوں جن نکالنے مزہ آتا بہن سے سیکھتے,1
جن محض کیڑا نہی پال سکتے، بھی چار چار جانو پالنے دعوے پھرتے,1
NationRejectsStateAboveState خان صاحب نے پنکی عدت پوری نہیں ہونے اب باجوے مدت پوری نہیں ہونے دینگے,1
کیپٹن صفدر صاحب فرطِ جذبات ذرا بہہ ورنہ بات نہیں تھی۔۔ ‍‍,1
اللہ سے ڈرتی سے اللہ سے نہیں ڈرتا علاوہ دنیا کسی سے نہیں ڈرتی,0
مگر ہمیں پتا چلا۔ ۔ بھائی صاب گجر ۔ بڑا دکھ سن ۔,0
فرض مشرقِ ، مغرب مان لیتے بڑا لمبا سفر مگر بھی حقیقت ذات سورج بہت سا رستہ چل ، ہستی ڈوبے گا اردوزبان,0
کاپی پیسٹ ہوشیار چیز کاپی رائٹ,1
یہی نعرہ مارتا، میاں لندن شریف دن سٹینڈ لیتے باجوہ اکسٹینشن دلوائی تھی۔ نا میاں سانپ بوٹ چاٹ پرانی عادت,1
اف خدایا حال نہیں گٹر میڈیا,1
کیسی عورت مریم صفدر، دن کراچی صوبہ آپس لڑوا دیا,1
ادْعُوا رَ‌بَّكُمْ تَضَرُّ‌عًا وَخُفْيَةً ۚ پروردگار سے دعا گڑ گڑا بھی چپکے چپکے بھی,0
فری حصہ مجھے بھیجوا اوپر چاکلیٹ ڈال کیک,0
لگتا زندگی خفا چلئے چھوڑئیے،کون سی سٹڈی نہیں,0
سندھ پولیس پورے ملک فخر WeStandWithSindhPolice,0
لڑائی بحث سے رشتے کمزور جاتے لیے بھی بات بری سیدھا تپپڑ,1
مشرف نے مارشل لاء لیا تھا، میاں سانپ زندہ چھوڑ دیا؟؟؟ معصومانہ سوال،,1
جس طرح ہندو گائےکو ماں مانتےہیں بیل کوباپ نہیں مانتے ویسےہی پٹواری مریم باجی مانتےہیں صفدر بہنوئی نہیں مانتے,1
آفرکر رہا ، بشرط میاں سانپ بوٹ چاٹ سے توبہ,1
السلام علیکم رسول نے ارشاد فرمایا چاہتا نامہ اعمال خوش کثرت سے استغفار کرے۔,0
ایڈمیشن لیا نے بھی زیدی صاحب انشاء اللّٰہ سیکھنے ملے گا,0
اچھا شادی نہیں,0
پھٹا پیج اب ردی ٹوکری جائے گا,0
جج آخری خواہش؟ مجرم غیرت مند پی ٹی والا دیکھنا چاہتا جج بہت چالاک ساری زندگی جینا چاہتے,1
خود دماغ استعمال نہیں کرنا چاہیے,1
ہاہاہاہا۔ مریم نواز نا سانپ بیٹا سپولیا ہے۔ ابھی ہفتے پہلے مریم نے زبیر بھیجا تھا جنرل پاس پالش سرکار حکم مریم خود پیش جاۓگی,1
میاں سانپ بار انٹرنیشنل کتے والی۔۔ برطانوی اخباروں نواز شریف اشتہاری اشتہار چھپ گئے۔,1
کالے کالے اندر خوبصورتی والی بکواس نا شکریہ,0
سـے بُـری خـــواہش اِنسان ڪو خُــوش ڪــرنے اُس ڪـو مُتاثر ڪــرنے ڪی خَــواہش ہـــے اُس ڪی سَــزا ہـــے ڪہ اِنسان نہ مُتاثر گـــے نہ خُـــوش ••••۔,0
یوں لمحہ یاد بوجھل گزرہ دل محسوس کمی شام بعد اردوزبان,0
اچھا شادی نہیں,0
کیپٹن صفدر پاکستان واحد فوجی جسے پولیس چاہے گرفتار سکتی,1
ہزار ڈولر بھیجھے آپس فسادات مگر اِس سے غریب عزاداری خرچ مولانا علی رضا رضوی,1
مریم نواز کیپٹن صفدر ھاتھوں اغواء انکوائری کس سے کرائیں,1
مریم نواز کیپٹن صفدر ھاتھوں اغواء انکوائری کس سے کرائیں,1
300 فالورز اضافہ لسٹ شامل ہونے لیے ڈی مینشن ریٹوئیٹ ریٹوئیٹ والوں فالو فالو بیک دیں نوٹیفکیشن ON ابھی,0
ڈی ایم دا آکھیا سی محترمہ نے، سوچیا تواڈی اجازتِ باسعادت مل جاوے تے فیر کھولاں,0
دل تہجد تھا فجر ہستی ظہر یاراں عصریں قضا گئیں نا مغرب طرح زندگی عشاء …,0
بل گیٹس ھو,0
توہین؟ بی ایس ڈی سندھ پولیس عزت بھی تھی؟ پہلے بتاؤ ا,1
سنو چاہتی کپٹن صفدر طرح بار بار عشق گرفتار مکمل ذلیل خوار,1
کامران خان ایسے لیکچر رھے جسطرح سٹوڈنس کلاس پڑھا رھے ھوں گویا عمران خان ٹیوشن پڑھا رھے ھیں,1
کالے کالے اندر خوبصورتی والی بکواس نا شکریہ,0
سر پکڑ لیا جناباچھا نہیں اج بعد اپکی ٹویٹ پہ,0
جیسا دیس ویسا بھیس,0
ارے موج لگ گویا ، مال گویا اتوار بازار ریٹ پہ عمدہ چیزیں مل گئیں ، شکریہ شکریہ شکریہ بہن سدا سکھ پاؤ آمین,0
نے بھنڈی خریدی 20 روپے تولہ,1
سوال گندم جواب چنا,1
یارر سیاستدانوں ،حکومتی ترجمانوں قومی اداروں ترجمانوں سوال گندم پہ جواب چنا دینے پہ سزا ہونی چاہیے، لیے اسمبلی قرارداد لانی چاہیے، شدید تپ چڑھتی بی سی,1
شکل بلکل جوس ڈبے طرح ہےجس بچے پینے بعد پاوں مارکر برابر کردیتے,1
کالے کالے اندر خوبصورتی والی بکواس نا شکریہ,0
سر پکڑ لیا جناباچھا نہیں اج بعد اپکی ٹویٹ پہ,0
جیسا دیس ویسا بھیس,0
ارے موج لگ گویا ، مال گویا اتوار بازار ریٹ پہ عمدہ چیزیں مل گئیں ، شکریہ شکریہ شکریہ بہن سدا سکھ پاؤ آمین,0
باؤلنگ لیے عمران آئے۔۔۔ امپائر کراس کیا۔۔۔ گیند کی۔۔۔ گیند بلند ہوئی۔۔۔ ارب درختوں اوپر سے گزرتی کروڑ نوکریوں کنارہ لیا۔۔۔ 50 لاکھ گھروں چھوتی گیند سیدھی لنگر خانے جا گری,1
دُنیامیں لفظ Common Sense۔یہاں لکھاوہ سمجھدارہیں۔,1
بریکنگ نیوز وزیر اعظم ملک جاری جلسوں ٹائیگر فورس ذریعے چندہ مانگنے فیصلہ,1
جی سندھ وفاق نمند رینجر بھی وفاق اندر آتی وفاق نمند نے دوسرے کہا چلئے کام کیجئے سندھ پولیس بیزتی,1
سانسوں جاری رہتا ھے محمد ص قصیدہ ھیں دل دھڑکنیں دم علی علی ازقلم کاشف زیدی صاحب,0
رسّی گلے خیبر ہاتھوں پر، جہاں جیسی ویسی شجاعت,0
ویل ڈن سندھ پولیس,0
پھولوں گلدستہ ناموں فالو فالو بیک دل دھڑکن,0
انڈیا میڈیا پاکستان میڈیا سے بھی قدم آگے نکلا,1
کہنے لگےوہ مجھ سے بد تمیز نے کہا حضور، نہایت بھی بولئے اردوزبان,1
بلاول درجن والی چیز کلو کلو والی چیز درجن بتانے کیڑا,1
اب بھی تبدیلی کیڑا باقی انپڑھ,1
سـے بُـری خـــواہش اِنسان ڪو خُــوش ڪــرنے اُس ڪـو مُتاثر ڪــرنے ڪی خَــواہش ہـــے اُس ڪی سَــزا ہـــے ڪہ اِنسان نہ مُتاثر گـــے نہ خُـــوش ••••۔,0
رات بھر سفر فضول گیا آنکھ کھلتے خواب بھول گیا,0
تیار هو جائیں ریٹویٹ لائک سے 2OO فالورز اضافہ ریٹویٹ نئے شامل هوں آپکو فالو ریٹویٹ لائک کرنے والوں فالو Follow اسطرح فالورز 200 اضافہ هوگا ریٹویٹ کرکےکمنٹ نام منشن,0
علاج بنا فیس جائے گا وکیل صاحبہ۔۔۔۔؟,0
آرمی چیف بتائیں کیپٹن صفدر گرفتار کرنے کیلیے مریم کمرے کس نے حملہ کیا؟ مریم اورنگزیب ۔ مریم صفدر کمرہ GHQ راولپنڈی نہیں، کراچی اواری ہوٹل تھا جہاں پیپلزپارٹی حکومت ہے، بلاول سے کہہ ہوٹل CCTV فوٹیج نہیں نکلوا لیتیں؟,1
نون لیگ رول گیا ساری جاتے جاتے,1
نہیں حرامی پاکستان لوٹنے والوں علی بابا 80 چوروں حصہ بھی نہیں کتنے گھٹیا انسان,1
نواز شریف نظر گیراج سے مانسہرہ بھاگنے صفدر مریم نواز بھاگنے والا ہیں۔۔ پٹواری کھوتیوں نظر لندن بھاگ گیڈر بھپکیاں دینے شیر ن لیگی نواز شریف بھاگنے سیاست مطلب چینج آف اسٹریٹجی,1
پاس ڈگری نفسیات رویہ بدلتا سمجھتے,0
کسی شب ہجر اعلان سنو مرنے خوشی سے إناللہ وإنا إلیه راجعون کہنا نہ شببخير,0
فر تسی لتاں ای چکھو۔۔۔,0
جس محبت کہہ نہ مزاج ملتے آپس نہیں ملتے ورنہ محبت مشاہدہ کرنے سے نہیں پاس ہونے سے معلوم ہے۔۔۔,0
پٹواریوں صرف 2 فوجی پسند ضیاءالحق دوسرا گیراج الحق,1
جتنی توجہ پاکستان پہ اتنی توجہ انہوں نے ہندوستان گھر شوچالے,1
آلو200روپےدرجن انڈے200کلو آٹا600روپےلیٹر چینی 100 روپےمربع فٹ سونا1لاکھ روپےکلومیڑ سائنسدان نام بتائیں؟,1
لکی ایرانی سرکس تیسرا شو 25 اکتوبر کوئٹہ دیکھئے نانی زیریلی ناگن 40 لاکھ لسی پینے والا ریچھ بگوڑاگیڈر اردو ختم کرنے والا کنجر زبردستی بھٹو بگ گیاایک حرامی,1
نمازراہنجاتہے شخص با وضو رہتے فرشتے اسکے دوست بن جاتے,0
اتنا اچھا بھائی الله سلامت آمین,0
نمازراہنجاتہے جن فالورز کم فالورز حاصل کرنے کیلۓ ریٹویٹ کریں۔ مینشن کرنے والوں فالو کریں۔…,0
محبت مجھ سے یقینن سستا نشہ گا,1
سرکاری نوکری سندہ سندھی بولنے نہیں نوٹ دکھانے ملتی,1
ہاہاہاہا اُوے تماری گانڈ مرچیں لگ چوہدری صاحب نے کرپٹ پِلوں اوقات یاد دلائی,1
خان گھسے ھے کنجر لندن سے گھسیٹ لائے گا۔جالی کلچ پلیٹوں بہانے باگ گیا لہنتی,1
بات نہیں پریگننسی حاملہ خواتین ایسی بہکی بہکی باتیں رہتی,0
چاند تارے توڑ دوں خوشیوں دروازے کھول دوں اتنا کافی ہے⁦⁦⁩ چار لمبی لمبی چھوڑ دوں,0
بات نہیں پریگننسی حاملہ خواتین ایسی بہکی بہکی باتیں رہتی,0
چاند تارے توڑ دوں خوشیوں دروازے کھول دوں اتنا کافی ہے⁦⁦⁩ چار لمبی لمبی چھوڑ دوں,0
نے لیڈر بات ہے، سیاستدان نہیں,1
خاتون نے تھانے فون کہا ۔۔ خاوند اغوا ہوگیا ھے ۔۔ ایس ایچ او بولا بی بی ساہڈا جی اغوا ہوگیا اے ۔۔ توفیقات ہاہاہاہاہاہہااہہ,1
یُوں لیا بدلہ مرحوم احمد فراز سے بوٹ پالش کروائے انہوں نے شبلی فراز سے,1
پاکستان چار بہترین کاروبار پرائیویٹ ہسپتال، پرائیویٹ اسکول پیری مریدی سیاست,1
خوبصورت موسم ماشا اللہ,0
فالورز اضافہ یقینی انشاءاللہ ریٹوئیٹ ریٹویٹ والوں فالو فالو بیک دیں ایمانداری سے 100 فالو بیک…,0
نانی اماں اب حال بہی برا گیا عمر عشق گیا مولانا ڈیزل بلو کسری,1
محنت نے بھی کونسا کومہ,1
خان وعدہ سچا ھو گیا باھر پاکستان ویزہ لینے تڑپیں,1
توُ پہلے نانی تلوے چاٹ لے، حرامخور۔,1
جن فالورز کم فالورز حاصل کرنے کیلۓ 1 ریٹویٹ کریں۔ 2 کمینٹ ہینڈل مینشن 3 ایمانداری سے کنفرم فال…,0
لیے کہا تھا اردو لکھا,0
رات بھر سفر فضول گیا آنکھ کھلتے خواب بھول گیا,0
کملی شان نرالی,0
دوسروں لیڈران سے بھی ڈگریاں مت مانگا شکریہ,1
لگتا پچھلے اڑھائ سالوں کامران کوڈو نے جیب سے ٹماٹر لیے ۔ ورنہ خوشخبریوں روزانہ گلدستے چل,1
خان صاحب گھر کھڑی گاڑی کےٹائر مسلسل چومے جا رہےتھےمیں نے پاس جاکر غور سے دیکھا توٹائر پہ لکھا تھا جنرل ٹائرز,1
شرم سے ڈوب مرنے مقام پاکستان مومن ججز انصاف کرنے 128 ممالک سے 118 نمبر آگۓ بیلجیم کافر ججز پہل…,1
رات بھر جاگتے ایسے خاطر جنہیں دن اجالو بھی یاد نہیں آتی۔,0
برا وقت بھی کٹ جاتا بس موبائل چارج ہونا چاہئیے,0
مومن لیے اُس اخلاص سے بڑی طاقت نہیں واللہ ابوعبداللہ,0
کوشش آخری سانـس کرنی چاہیے منزل ملے تجربـہ چیزیں دونوں نایاب,0
عوام سا خود آزاد سمجھتی,1
یی گاسلیٹی ڈیزل ہئے یی پہر مکس آچار بن گیا مارخور,1
پاکستان تمام تھانوں شاھدرہ طرح با اختیار بنایا جائے,1
مہینے مورال ٹیکے سندھ پولیس,1
لاسٹ مومنٹ والا لاسٹ مومنٹ,0
زبردست موقف دیا پروگرام,0
پاکستان سِول چل پاکستانیوں کیڑے نہیں مر,1
یوتھیوں ابھی بھی لگتا عمران خان وزیراعظم,1
ہائے کتنی پیاری زبان پین پٹوارن لگدی اے,1
ڈی این اے بغیر حرامی دیکھنا پاک فوج کیخلاف بولنے والوں دیکھ شک ؟ بزدارکیپروازبلاولبیکار,0
تے تسی شرم کرو۔۔ ڈیلیٹ اے ٹویٹ ہنڑے ہنڑے چل شاوا,0
وعلیکم السلام اصول فالو فالو فالو کرنا تے فالو بیک دینا وے سودا اکو جیا,0
اے راہے گند چور او جیل سلام ہےتم لوٹ دولت لندنپاکستانی عوام اب مہنگائی سلا…,1
ڈاکٹر صاحب آجکل ویڈیو لنک بات ڈیسک بجانے لگ جاتے سندھ اسمبلی ممبروں کیطرح اگلے الیکشن کھڑے ہونے ارادہ,1
جلسہ دیکھ مجھے حیرانگی اتنی عوام ٹھاٹیں مارتا سمندر کپتان نے چھپا رکھا تھا جلدی ج…,1
پاکستان سِول چل پاکستانیوں کیڑے نہیں مر,1
اتنا بھی نہیں,0
او آ محلے رونق,0
مُسکــرانا بالکل ترک دینا تکبر وغُــرور بَداخــلاقی ہــــے••••,0
شوہر نے راستے رک پان خرید بیوی دیا بیـوی نے نہیں لیا؟؟ شوہر ویسے بھی خاموش رہ سکتا,0
عمران خان گھوڑے لگ گیا اب قوم آخری امید عثمان بزدار,1
شیخ رشید نے بھی چینل شروع دیا ۔ اب بچی کچی روزی بھی لات مارے گا,1
خودکشی حرام ایٹم بم ساروں شہید کردو ویسے بھی ایٹم بم نے چلنا نہیں,1
سیاسی صورتِ حال سے نہیں شاپروں سے,1
فری کیک نہیں ملنا وڈیو کال بھی نہیں,0
گلاس پانی منہ ناک ڈبو بھی مر سکتا کنجر,0
ویکھیا جے ساڈا اعوان بھائ خواہ مخواہ ہیرو بن گیا جے۔ جئے میان صفدر شریف اعوان بھٹو,0
پوچھا گیا جنت بارے ایسا بتائیں شوق پیدا ہو؟ فرمایا گیا محمد ریٹویٹ,0
نواز شریف بیٹی مریم نواز خابو مے پرائم منسٹر دیکھ ہے۔ مریم نواز ملک ترکی سکے گی۔ کر…,1
رانا صاحب تہانوں اللہ پچھے گا۔ ایس ٹائم یاد دتا جے ۔,1
وزیرِاعظم سلوک یہی مٹھائیاں تقسیم,0
سچی محبت وعدوں سے نہیں بلکے عزت دینے سے حاصل,0
فرض زرداری ہاوس فون بتایا جائے ڈیوڈ اب نہیں رہے۔۔۔ بلاول گزرے گی۔۔۔ PPPneedsDavidBhutto,1
سندھ حکومت چاہیئے فوراً جی تبدیل کردیں کیونکہ اب ویڈیو بھی بن ہوگی۔۔۔,1
سر آسان کام,0
جسے سامنے ماسی پیٹھ پیچھے پھپھے کٹنی,0
مریم نے چپ رہ بہت کوشش چھوٹ مل جائے شاید معافی دینے معافی دینے موڈ نہیں مریم نے رستہ اپنایا ابھی اداروں خلاف گند اچھال سے جوتے بھی فرق پڑنے والا نہیں فوجہےتوپاکستانہے,1
شبلی فراز واقعی بدحواس چکا ہے۔ نیازی جوتے برابر یوتھیے گےشبلی پاکستان غیرت مند عوام جوتے برابر نہیں بے شرموں,1
روٹی شریف ٹبر کھا اے، کلا بندہ شے اے IGSindh,0
لڑکوں لڑکیوں دیکھ کھانسی شروع جاتی سے پوچھا جائے کھانسی سیرپ نام رکھیں,0
مطلب نو ڈسٹینسنگ سیدھا ڈی ایم۔ ۔۔,1
جلسے ہزار گیارہ پے تقسیم جاۓ پارٹی سات سات سو آتے نسلیچوروںکافلاپجلسہ,1
ھاھاھاھاھا مینو وئی لگدا نکے ابا ہورہا,0
آرمی نواز شریف کہہ بارے سوچتا نواز شریف گلالئی طرح رحام خان گل بخاری کوڑا دان منظور پشتین پھینکنے,1
بہت بڑا دودة نے گھبرانا نہی,1
کام زادی نی یاد رہتا,0
اب محفلسخن اثر ہوگیا پرائم پہ,0
وزیراعظم کال کہہ رہا تھا درجہ حرارت جتنا مرضی گر جائے سوچ سے نہیں گر سکتا,1
سوشل میڈیا سوشل ڈیسٹینسنگ بات کرنا جرم,1
معاشرے بہت سی عورتیں سسرال والوں میعار اترتے اترتے قبر اتر جاتی ۔۔,0
اہمیت نہیں اہمیت کردار ارطغرل غازی جس کردار اچھا تھا نے پسند سلجان خاتون مثال سیزن ون زہر سیزن ٹو جان,0
ٹینشن نہ 75 کرونا پاکستانیوں نے مارا,1
پلان مطابق تھا بس نوازشریف لندن سے واپسی بیٹی جیل جانے والا چیپٹر کورس نھی تھا کسی,1
اب بار سے محبت نگا جس دکھ برابر ہونگے,0
اسکو گدھے سے تشبیہ گدھے توہین مرتکب,0
بلاول ستیا ناس ہووے سالوں بعد مریم صفدر دونوں اکھٹے نے چھاپہ پڑوادیا۔ فوجہےتوپاک…,1
یوتھیوں خوش جاو علیمہ خان نے سلای مشین وینا ملک نے تمام کمائی شیخ رشید دینے عندیہ دیا,1
اتنے پردے نا ڈالو۔۔۔۔ سانو جیویں پتہ نیں۔۔۔کہ کدی گل رئی اے,0
بھارتی میڈیا فیک نیوز عوام خوش کرنے کوشش کرتا ھے ویسے پٹواری نانی اماں سے ڈرمہ ھے,1
وزیر اعظم نے کرپشن گالی بنایا خورشید شاہ عرف پالامنٹ نہیں تے ہور سالیا کرپشن نال درجات بلند ہوندے نیں؟,1
جی سندھ وی جس سپریم کورٹ سے سزا مل 2018کہ آصف زاردری خلاف گوہوں ہراساں کرتا رہا,0
HamidMirPAK جی بھی یہی کہہ جس غرور ملک اداروں حکومت خاص خان صاحب پہ تنقید کیچر اچھالتے تو۔ سر بھی نیچا گا کردار ہی۔ بس سر کچلنا رہ گیا بھی 28 جاۓ گا۔ پڑے رہنا ابو جی پاؤ,0
ڈی این اے بغیر حرامی دیکھنے پاک فوج کیخلاف بولنے والوں دیکھ شک ؟ فوجہےتوپاکستانہے,1
خان بابا صفدر کیساتھ زیادتی,1
